doi,text_id,text,sdg,labels_negative,labels_positive,agreement
10.1787/empl/outlook-2010-2-en,9eb97dcace1602defed1ae5bc6426791,"The increase in the Korean unemployment rate between December 2007 and March 2010 was also less than 1%, but unemployment in January 2010 was 1.7 percentage points above the pre-crisis level. The upsurge in unemployment during the first two months of 2010 was probably due to the temporary expiration of a crisis-related public works programme. Reductions in employment may result from either increased job losses or reduced hiring.",8,1,8,0.7777777777777778
10.1787/empl/outlook-2010-2-en,93d8df4dbfa29f1982444ba732fb0dc0,"For example, an evaluation of the Canadian Work Sharing Programme shows that about half of the jobs that were initially maintained by the programme were lost soon after its termination (HRDC, 2004). The next sub-section attempts to do so for the operation of STW schemes during the 2008-09 recession. The analysis makes use of quarterly data for the period 2003 Q1 to 2009 Q3 for 19 countries and four industries (manufacturing, construction, distribution and business services). The agricultural and non-market sectors are excluded from the analysis.56 Of the 19 countries included in the analysis, 11 countries operated a short-time work scheme during the entire period, five countries introduced a new scheme during the crisis period and three countries never had a short-time work scheme.",8,0,3,1.0
10.1787/5js4rv0g7szr-en,36d2e08d71eb7dddca259a32a02a6798,"Governments are looking to sectors like tourism which can support job-rich growth. However, there are concerns about the quality of jobs being created (OECD, 2013a). Even before the crisis, employment growth in a number of advanced countries was associated with growing atypical forms of employment, with job losses concentrated on workers holding these jobs, often youth, low-skilled and migrants (OECD, 2013b).",8,0,3,1.0
10.18356/7ba4f48c-en,44f82f64446c29487b143ddbf494c716,"As the demand for skilled labour rises owing to globalization, technological advancements and the changing organization of work, quality education and appropriate training will be key to addressing employment challenges. The education-employment nexus is pivotal to the achievement of the 2030 Agenda. Work is the foundation on which economic stability and prosperity are built.",8,1,8,0.7777777777777778
10.18356/84d2d81c-en,96d4e624d3159d048c7ad9cbfa881c3e,"Malawi and Mozambique both adopted land redistribution policies favouring the landless and de facto occupants, while Niger’s 1986 rural code provides for mechanisms to resolve land tenure conflicts. Decentralization was achieved through land boards in Uganda, rural councils in Senegal, land commissions in Niger and land committees in Lesotho (UNECA, 2005: 129-166). Wider access to land through land reform and/or more secure rights (whether individual or collective, proprietary or not) creates better incentives for agricultural investment and is therefore likely to result in increased employment in agriculture. The mix of measures to be enacted naturally needs to be adapted to local conditions, the local institutional setting and local traditions. Nevertheless, since the mid-2000s several LDCs have been entering into lease or sale agreements involving large patches of land for commercial agriculture development by foreign investors (so-called “land grab” operations), without fully privatizing land markets.",8,0,9,1.0
10.18356/3fe10a08-en,e56a55987f772b795e153580169adb24,"Growth of workers’ remittances slowed in 2012, partly due to a high base effect, but remained a major source of income generation, accounting for more than 10% of GDP. There was some improvement in oil production and that helped in raising GDP growth to 2.2% in 2012. Agricultural, construction and services sectors also contributed to improved growth. Nevertheless, this pace of growth is still much slower than its long-term trend. Sluggish growth in the major destinations for oil exports, namely the euro zone and China, also kept growth of the economy below its potential.",8,0,9,1.0
11.1002/pub/8111ea61-c3a8a09b-en,bb8ba057fee74757841943b4d772b725,"The introduction of the Emerging Market Entry-Level Terminal Industry Alliance promotes the new pattern of cooperation between entry-level terminal makers and operators, in which Huawei acts as the introducer of the alliance. Operators can offer many 3G or 4G terminals provided by those phone makers below USD 50 or even USD 20, which dramatically boosts the mobile broadband penetration ratio of the digital economy. This has now been successfully promoted in the South Pacific, South-east Asia, Northern Africa, Southern Africa and Latin America, among others.",9,0,6,1.0
10.1787/aid/glance-2017-14-en,d159127ded1b1b4ec17806c1849dd630,"The average annual 9.5% increase in aid-for-trade commitments has contributed to reversing the trend-which started in early 1980-of a declining share of ODA devoted to promoting economic growth. In 2015, the share of aid for trade in-sector allocable aid stood at 33.3%. Most of the increase was centred in the area of transport and storage, which rose by USD 3.0 billion, compared to 2014, and has almost tripled in volume since the 2002-05 average baseline.",9,1,9,0.8
10.30875/c7f78275-en,f5f3288ad7cc7721c11157297676f5e7,"The digital divide between developed and developing countries remains wide in terms of access to broadband services and e-commerce platforms, quality of infrastructure and legal framework. On average, services firms are more intensive users of digital technology than manufacturing firms, while high-tech firms are more intensive users of industrial robots than services or low-tech firms. Despite these challenges, it is possible to illustrate the current state of the digital economy using available statistical and anecdotal evidence and to make inferences about its likely future direction. The US International Trade Commission (USITC) offers a similar estimate of US$ 27.7 trillion for global e-commerce in 2016, up 44 per cent from 2012.",9,0,9,1.0
10.1787/9789264204362-8-en,c308e877605ac5abbce7d3bff8cbaa4e,"Given the scale of resources and the number of projects involved, BICRO has so far nurtured a small sector, essentially hedging its bets on a few contenders, each of which has an uncertain probability of successful employment creation and long-term sustainability. This approach can be useful for capturing serendipitous and radical ideas and has a non-negligible probability of a reasonably strong economic impact if pursued vigorously over a sufficiently long period. However it cannot be the main basis of support for business-sector innovation as a whole.",9,1,8,0.7777777777777778
10.1787/785f021c-en,31005b24be666e567acf1ce727d7a1b6,"Moreover, the production of high quality and competitively priced goods could increase sales in foreign markets, thus improving the country's trade balance. Against this backdrop, the Arab Industrial Development and Mining Organization (AIDMO), supported by the United Nations Industrial Development Organization (UNIDO), helped establish the Arab Accreditation Cooperation (ARAC) as a platform upon which Arab countries can build and develop their accreditation infrastructure. Based on the international recognition of the ARAC MLA, the testing, certification and inspection reports issued under an ARAC MLA signatory are recognised globally as well by all signatories to the ILAC and IAF agreements.",9,0,5,1.0
11.1002/pub/8111ea61-c3a8a09b-en,197b5d244ee46111397c0dc570cfaa26,"Huge projects are implemented by OGERO Telecom based on its strategic planning. In order to enhance the telecom sector, the company decided to start with enhancing the core (transport network), therefore connecting the different central offices and migration from time-divi-sion multiplexing to IP multimedia subsystems. It also upgraded submarine cables to enhance international connectivity. In parallel, OGERO is implementing fibre access to the users (fibre-to-the-curb, fibre-to-the-home, fibre-to-the-office and fibre-to-the-wireless for wireless local loop areas, and fibre-to-the-wireless Wi-Fi hotspots). It is also establishing its data centre and cloud. A new billing and customer relationships management system has been implemented to enhance customers' satisfaction.",9,0,9,1.0
10.18356/2575b318-en,549dba8ca8cae5d7e9978bd4bb30f93e,"In particular, it also includes the fadlities, equipment and personnel required for public service delivery to improve economic growth as well as ensure sustainable development. For example, with a robust institutional framework, policymakers can ensure an enabling business environment to speed up implementation for improved project contracting and a better protection of property rights. Strengthening institutional architectures at the national level thereby contributes to an expansion of fiscal space and can also enhance the prospects of acquiring additional finandng resources for infrastructure spending, especially in CSN economies. Stability and predictability in policymaking are key elements in ensuring that institutions thrive and engage effectively in decision-making processes across ministries and stakeholders.",9,1,8,0.7777777777777778
10.1787/9789264278875-4-en,f884e2863cea7c50e55821176846c881,"The Private Finance batches follow the ‘‘Design, Build, Finance and Operate” deliveiy model with an operational period that generally lasts 25 years. The criteria should explicitly avoid introducing preferences resulting from accounting rules for financing assets off-budget or off-balance-sheet. Currently, in Chile, decisions regarding whether to propose the concessions model for a particular infrastructure service are taken by the same unit that is responsible for the delivering the project, the CCOP. The decision to proceed with a concession, PPP or a traditional procurement process should, ideally, be taken by a body that is independent from the delivery units.",9,0,3,1.0
10.1787/9789264204638-3-en,8cd21bf86617b0a15097311cc0934817,"It identifies strengths and weaknesses of the innovation system and key tasks of innovation policy, and develops specific policy recommendations for improving framework conditions for innovation, strengthening the intellectual property system, intensifying diversification, fostering business innovation, strengthening the role of the Internet and ICTs, strengthening human resources, fostering critical mass and excellence in public research, increasing and diversifying the sources of knowledge for enterprises, and improving the governance of innovation and the knowledge base in support of policy. Following the recession at the turn of the millennium, the country’s economy expanded between 2003 and 2011 at rates that were, with a brief interruption in 2008-09, much higher than those of the previous two decades. Per capita income also rose much faster.",9,0,5,1.0
10.14217/6005bdbf-en,ae11836a4a265f0427b41826034471f6,"This is characterised by early adopters, majority early adopters, majority late adopters and laggards or late adopters. On the supply side, the diffusion of the public service innovation under service integration in the CSCs implies that government agencies and departments receive communication or some form of signalling from the centre’ so as to adopt the option of providing their services within one-stop shops. The resulting distribution is thus expected to be a right-skewed distribution curve, with more public agencies and departments bringing their services in the early adoption phase. The last few laggard supply-side adopters would therefore represent those departments and agencies offering complex services, whose integration requires more time, technological adjustments and significant capital outlay.",9,0,9,1.0
11.1002/pub/80fdfdfb-a715a89d-en,784051e8776b76bc8d630764b55b0eb2,"This is extremely beneficial for international development and humanitarian action, while the capacity to collect and analyze larger and more complex kinds of data is increasing. The State of Mobile Data for Social Good” report shows the value of harnessing mobile data for humanitarian and development action. Mobile network operators hold data for nearly five billion unique mobile subscribers and eight billion connections. Using that data to improve the well-being of communities requires a concerted effort to meet the unique needs of all stakeholders and ensure privacy rights are respected, so the benefits to society outweigh the risks associated with data use.",9,1,8,0.7777777777777778
11.1002/pub/8114a552-02ac2f7b-en,d5ebdecc01d37a7816231109258e96da,"Based on 168 economies for which data on fixed-broadband prices in PPP$ were available for the years 2016 and 2017. Similarly, the plans selected in 2017 for Ireland, the Republic of Korea, the United Kingdom and the United States included unlimited domestic voice minutes and SMS. As a result, the cheapest option for the monthly consumption defined in the ITU mobile-cellular basket (51 minutes and 100 SMS) includes in several countries some extra data allowance.",9,1,8,0.7777777777777778
10.1787/a09a3a5d-en,fedf2190e06b5ea195197072d3c2fafa,"For example, the Nadonal Council for Science and Technology Communication (NCSTC) in India implements a range of initiatives to disseminate scientific knowledge, making use of folk, mass and social media. One popular initiative is the Science Express, a mobile science exhibition mounted on a train travelling across India since 2007. For four years, it showcased ground-breaking discoveries and the latest innovations in the field of modem science by using exhibits, models and audiovisual displays. Since 2015, it has aimed at raising awareness among all groups of society as to how climate change can be combated through mitigation and adaptation (Department of Science and Technology, 2016).",9,0,13,1.0
10.1787/a09a3a5d-en,fbeeaac342b68428b4e5f4a01c30146a,"These economic structures reinforce social inequalities and may even threat social stability, because those in the less productive sectors of the economy do not benefit from the advanced sectors. This involves increasing awareness of the existence of such technologies, as well as providing the necessary capacity building or financial support to help firms benefit from them. For example, the Encouraging R&D in Traditional Industries programme in Israel provides support to traditional industries undertaking R&D projects, to help bridge the gap between less and more innovative industry sectors.",9,1,8,0.7777777777777778
10.1787/9789264209527-6-en,25f0c080b9093af89141f0d170116670,"Although these policies can have a profound effect on urban development, there is currently no explicit national urban policy framework in the Netherlands with a holistic and strategic focus aimed at enhancing the growth potential of FUAs. It then focuses on the impact on and the role of regions in the newly created Top Sector policy. The analysis also considers innovation in broader terms, examining additional domestic and European policies. The presence of several policies with a potential impact at the regional level requires an understanding of the possible complementarities that should be taken into account when designing the policy. Regional development elsewhere is seen as the responsibility of provinces and municipalities.",9,0,9,1.0
10.18356/2c363e4e-en,57c61dc66c5565b0974a3520bb9eba7c,"They also give rise to concerns, increasingly present in the gbbal public debate, about their consequences for equality, empbyment and the industrializatbn prospects of developing countries. For these reasons, this report focuses on the opportunities and challenges of harnessing frontier technologies for sustainable devebpment. This report therefore outlines strategies and actions to increase the effectiveness of frontier and established technologies as means of implementation of the 2030 Agenda nationally and gbbally, combining existing experiences in STI policy for development with more innovative approaches. The first outcome of this conference to be implemented was the establishment of the United Nations Inter-agency Task Team on STI for the Sustainable Development Goals and the launching of the Technology Facilitation Mechanism.",9,0,9,1.0
10.1787/3726edff-en,fcda39496561b5ca282c27e434408c1b,"However, this categorisation of R&D is not meant to be interpreted as linear as it is possible that findings from experimental development can adapt or change basic knowledge. The key criteria determining the type of R&D is the expected use of the results, in particular how far in the future and in what field the knowledge can lead to any application. While the objectives of an R&D activity can differ, the fundamental principle of R&D is that the aim of the activity should always be to generate new knowledge.",9,0,9,1.0
10.30875/c7f78275-en,ed527a832712ebb3691451af519a3abf,"The regulation of intellectual property rights, data flows, and privacy are likely to be of particular importance, as well as the quality of digital infrastructure, since reliable and fast network access is becoming a necessity for conducting business. However, the overall impact on GVC trade is hard to predict. In the longer run, however, 3D printing may to some extent substitute for traditional manufacturing methods, reducing the need for outsourced production and assembly, the number of production steps, and the need for inventory, warehousing, distribution, retail centres and packaging. Developing countries are likely to gain an increasing share of global trade, but the quantitative effects will depend on their ability to catch up on the adoption of digital technologies.",9,0,9,1.0
11.1002/pub/8114a552-e2853b97-en,6b72773d605305deff2177374cf4c6a6,"For instance, within the telecommunication industry itself, data analytics is applied to reduce churn, retain and gain new customers, and plan and optimize network capacity. Investments in software solutions are expected to grow rapidly - reaching USD 70 billion in 2020 globally-as businesses increase their spending on reporting and analysis tools, data warehouse management tools and cognitive software platforms. The term ""digital twins"" refers to virtual replicas of physical objects or systems: a physical object's status is mirrored in a digital ""twin"", which in return provides the capability of digital surveillance and manipulation of the counterpart in the physical world (Deloitte, 2017).",9,0,6,1.0
11.1002/pub/811c4596-d5e90969-en,f227a8f795c3f53bad1ffc7ef3a27e62,"The project consists of three phases, with the aim of extension of the government ICT network to the lowest tier of administration and root-level citizens. Under phases I and II of this project, a high-speed Internet backbone network with high-capacity bandwidth using Dense Wavelength Division Multiplexing technology has been established in all ministries, government directorates/departments, all 64 districts and 488 Upazilas (subdistricts) and 18 130 government offices, and 25 000 tabs have been distributed to government officials for enhancing use of ICT in public sector. The central secretariat is under Wi-Fi connection, 600 police offices are under VNP connectivity, and 800 videoconferencing systems and one disaster recovery centre have also been established. Phase III is aimed at expanding the existing backbone network through 20 000 km of optical fibre cable to 2 600 rural administrative units (Union) and 1 600 police offices by June 2018.",9,0,9,1.0
10.30875/423532ad-en,6db787d85289fb61586bf710a787bd08,"Large car and airplane producers have been extensively using 3D printing to manufacture replacement materials rapidly, while experimenting with 3D printing the entire product. Decreased reliance on specific subcomponents and decreased relevance of labour costs make it easier for firms to decentralize production and thus get closer to consumers. For instance, sports shoes are 3D-printed in new automated factories in Germany and the United States. These so-called ""speedfactories"" are supposed to shorten the time between completion of the shoe design and its delivery to shops to less than one week (The Economist, 2017a).",9,1,6,0.7142857142857143
11.1002/pub/80fc3264-ad6b8f4b-en,74d657bda76171acc06f5152554dddd3,"These kinds of trade-offs lead to lose-win outcomes over time, making them equally “unsustainable policies”. This might arise, for example, where current carbon emissions are restricted too much to improve future environmental outcomes. These gains can be drawn upon to make active investments in the future and compensate for future losses.",9,0,4,1.0
10.18356/6c990279-en,c7be7e42fd3ade117d6edbaef32d33c9,"This chapter focuses on measures to promote knowledge generation in CSID 2022 and the Law on Science and the Basics of State Scientific and Technical Policy (hereafter, “Law on Science”)-24 Institutional mechanisms concerning the regulation of intellectual property are also summarized. The follow-up State Programme for Intellectual Property 2017-2021 (SPIP 2017-2021) was developed in 2016 and at the time of this Review was under Government consideration for approval, with Kyrgyzpatent the responsible implementation agency. Since 2011, scientific research institutes in the agrarian sector are funded by Kyrgyz State Agrarian University.",9,1,9,0.8
11.1002/pub/807b38cb-39ff5763-en,f254501da77ecd0670d6856b35ea80fa,"In particular, Paul Krugman, another Nobel laurate, stated in the early 1990s that ""either the technology isn't all it's cracked up to be, or we haven't yet seen the impact of the new technology on the economy""9, while Robert Gordon concluded that computers made only a small contribution to productivity because ""there is something wrong with computers""10. This led to the development of a new theory based on growth accounting economics that could not only pinpoint the economic impact of information technology, but also identify differential effects by region of the world11. For example, a study relating labour productivity growth on ICT investments on an industry level concluded that the faster productivity growth in the US compared to EU countries can be attributed to a larger employment share in the ICT producing sectors and a faster growth in industries that intensively use ICT12. No one doubts today that computing in particular and ICT in general have significantly contributed to economic growth in the industrialized world during the 1990s and 2000s. As detailed above, the study of the economic effects of broadband presents several methodological challenges. Research has confronted these challenges by proceeding along three avenues.",9,1,8,0.7777777777777778
10.18356/20a23d10-en,3fe6d2a92589c2148d9538420be442ee,"Developing-country enterprises using ICT had better performance compared with enterprises that did not use ICT, with notable improvements in enterprise growth, profitability, investment and productivity (table 11.1). The extent to which an enterprise gains from enhanced access to different ICTs depends on its needs for information, storage and communication, which in turn are affected by its size, industrial sector, location and workforce skills. Based on data from Investment Climate Surveys 2000-2003. It is furthermore influenced by the business skills of managers, the availability of personnel trained to use and maintain the equipment, and the availability of additional information sources that enable improved decision-making in procurement and other business processes.",9,0,10,1.0
10.1787/9789264083479-7-en,4dfff0e2e9b613353c464d23a4ec2cab,"Public research policies must therefore take a long-term perspective to ensure that the system is able to contribute to future economic growth, technological progress and sustainable development. In particular, the public research sector has an important role to play in terms of understanding and developing solutions to global challenges including those involving the environment, health and energy. Moreover, because these public research institutions play multiple roles in knowledge economies, their governance cannot focus on one-dimensional or short-term needs (see Chapter 7). At its most fundamental, research infrastructure comprises roads and communications, particularly around physical clusters or technology hubs. It needs to be complemented by sustained public funding for more specific infrastructure - basic scientific capacity for public purposes, such as forecasting, response to health outbreaks, policy support, libraries and databases.",9,0,7,1.0
10.30875/64b86eed-en,4568574082b9d1cbfaf95740de333e84,"Research for the 2017 Global Review suggests that both developing countries and donors view ICT connectivity as an area where demand for financing will grow in future. This paper represents the personal opinions of individual staff members and/or external contributors and is not meant to represent the positions of opinions of the WTO or its Members, not the official position of any staff members. Any errors are the fault of the authors. A key message emerging from the 2017 Global Review of Aid for Trade (AfT) is that digital networks are now an integral component of global trade.",9,1,8,0.7777777777777778
10.1787/9789264309470-en,aa675ec5e5d7dc683880802293ea0afd,Austria's main areas of specialisation are in traditional sectors. More technologically and research-intensive sectors such as information and communication technology (ICT) and pharmaceuticals are less represented. There is concern that current specialisation patterns could limit growth opportunities.,9,1,8,0.7777777777777778
10.18356/22b34fe3-en,deb1cc19c2fb2968b9f8a799eb71d0d5,"A good example of this approach is the Republic of Korea’s eGovFrame (chapter III). Such standards are particularly important in situations when modularity is given priority. A further step is to apply open standards and open document formats. As highlighted in chapter IV, there are strong arguments for relying on FOSS when developing public software systems. If e-government architectures are highly modular, it is more likely that FOSS applications can be found or developed for each small component.",9,0,9,1.0
11.1002/pub/810be2fb-e9f9b60a-en,8b59f90f097d63f8979adfb7eb16e630,Information from Markets Near and Far: Mobile Phones and Agricultural Markets in Niger.'' American Economic Journal: Applied Economics 2 (3): 46-59. New cloud-based digital health models are emerging in a number of countries and providing better services at lower cost. Most LDCs face great challenges in making broadband Internet access available and affordable for all.,9,0,5,1.0
10.1787/0ec26947-en,a399adba08c9bcaf13d279f7110519bc,"Incorrect data will still stay incorrect after putting it on the blockchain (“garbage in, garbage out”). The use of blockchain does not change the correctness of data. Data quality and validity checks that are written on the blockchain are key factors for consideration, as information that has been introduced to the blockchain cannot be reversed, but only corrected by adding a new block (Bauerle, 2018). Many blockchains are currently not projected to handle high throughput, fast processing speeds, or the large number of participants that may be required for a given application.",9,0,4,1.0
10.1787/5k9fd0fg78bs-en,51b9e90ff9680eec1e9e7105e6c62c1d,"Disputes between the chambers of commerce and industry (CCIs) and the business associations relate primarily to the chambers’ monopoly in representing economic interests. The employers’ unions such as Medef or the CGPME tend to be fragmented by branch, and the regional organisation carries little weight in comparison to the sector organisations. While some put the emphasis on the territory’s competitiveness, others fear that globalisation will bring with it social inequalities and regional disparities, placing the objectives of cohesion at the centre of their concerns. In this context, to move forward in evaluating the region’s potentials, defining, financing and implementing a green growth strategy will require prior consensus on a shared vision of the future of the capital region.",9,1,8,0.7777777777777778
10.1787/0492621a-en,7e2c357bb29a8a0afaa96f5881e5f97d,"Implementation of transport projects in Tajikistan and Kyrgyzstan is especially complicated because most of the roads are mountainous, which means tunnels will be required and construction and maintenance will take place in adverse conditions. In terms of railway transport, the planned implementation of 13 development and electrification projects includes the Angren-Pap, Maroqand-Qarshi, Qarshi-Termez and Maroqand-Bukhara rail lines. The plan envisages measures to build and rehabilitate roads and railways, logistic centres and communications. The country also plans to develop a 920-km route going from Uzbekistan through Kyrgyzstan to China (Andijan-Osh-lrkeshtam-Kashgar).",9,0,9,1.0
10.18356/ae0cc9f4-en,9b484cf07ec716ce59b75d116cbd9df5,"In the Netherlands, MX3D, a 3D-printing robotics company, is currently working on building a fully functional, intricate pedestrian steel bridge across the Amsterdam canal using a 6-axis robot equipped with 3D printing tools.526 With intelligent software and further innovations in engineering, materials and technology, 3D printers will be able to build larger scale structures, such as roads, bridges and tunnels, at twice the speed of conventional methods and reaching the world's most remote locations. Its adoption in developing countries will depend not only on its availability and affordability, but also on the absorptive capacities of SMEs that go hand-in-hand with their access to skilled workers. Public sector retrenchment in infrastructure has opened the door to private sector participation in infrastructure financing and management. They can provide a way for governments to access sophisticated technology and innovation held by the private sector and to improve transport networks and services.",9,0,9,1.0
11.1002/pub/807b38cb-39ff5763-en,3c378d6cc1c5556b3e4c65d1c06c18cd,"Chinese companies have invested USD 7.44 billion in broadband since 20094, while Malaysian operators invested USD 1.6 billion since 20095. In fact, social scientists and policy makers had been researching the economic contribution of information and communication technologies for quite a while. The first analyses of the impact of fixed telephone density on economic growth were conducted in the mid-1970s by World Bank researchers6.",9,0,12,1.0
10.1787/aid/glance-2017-14-en,ac4e1ada247f7945914f9fcd8105ab88,"The digital revolution is intensifying interactions among businesses, consumers and governments. It is also cutting transaction costs, which are among the most binding constraints for firms in developing economies. The digital era, therefore, offers developing country firms an opportunity to expand their access to international markets. Infrastructure development is critical for sustainable economic growth and poverty reduction.",9,0,9,1.0
10.1787/aid/glance-2017-14-en,b461846476ce440fda0eacfb9f7e02bd,"Over the same time period, middle income countries (MICs) have benefitted more than twice as much as low income countries (LICs) from aid-for-trade funding. To date, more than three-quarters of total aid-for-trade disbursements have financed projects in four sectors (Figure 11.5): transport and storage (28.6%), energy generation and supply (21.6%), agriculture (18.3%), and banking and financial services (11.1%). Most of this non-concessional funding has been for projects in economic infrastructure (47.5%) and for building productive capacities (51.6%), it has been invested almost exclusively in MICs (91.6%). Asia, the main beneficiary of trade-related OOF, has received USD 103.3 billion or 41.6% of this total.",9,0,10,1.0
10.1787/9789264309470-en,dbf8a965b6cd5150457ab6a2d724fc40,"The new government programme confirms the need to make better use of innovation in the context of grand societal and ecological challenges, and to improve subsequent framework conditions for investing in relevant research. An important instrument in this regard is the Austrian Climate and Energy Fund (KLIEN). The KLIEN was - among other things - designed to increase R&D in sustainable energy technologies.",9,1,8,0.7777777777777778
11.1002/pub/8114a552-e2853b97-en,63b3fa3d556d549410f12ff1156185b5,"Telecommunication revenues in 2016 represented on average 3 per cent of GDP in Africa and the Arab States, compared to 2 per cent in Asia and the Pacific and the Americas (excluding the United States and Canada), and less than 2 per cent in the CIS and Europe. Global retail telecommunication revenues declined by 5 per cent during the period, as mobile-cellular penetration crossed the 100 per cent mark in 2016. In parallel, the number of fulltime equivalent employees working for telecommunication operators declined by 6 per cent globally between 2014 and 2016. Fixed-mobile convergence, multi-play services and the race to deliver on the promise of smart societies, are gaining in importance in mature markets, where subscriptions and revenue growth are stalling.",9,1,8,0.7777777777777778
10.18356/7f55e015-en,97e167c2d9a431c67f4b8515117df480,"Additionally, Afghanistan has problems involving corruption, security, technical skills, labour and infrastructure. Cultural barriers, which limit free movement of women in their daily lives, also affect their professional activities. I made it a priority to hire women, but many others would not work with a woman or company mostly made up of women.",9,8,1,0.7777777777777778
10.1787/9789264276369-9-en,d1c70797aed45cde4bb140ddeee42731,"As with the earlier industrialisation process, other circumstances w ere also supportive of growth in the mobile telephone business. The fragmented historical structure of Finnish telecommunications meant there was local strength in network interconnection issues, which are fundamental to mobile systems which initially functioned as access networks to the existing wired infrastructure. The state was part of the Nordic consortium that developed the second-generation Nordic Mobile Telephone standard, upon whose system architecture the third-generation GSM system was built. Nokia was therefore well placed to ride the wave of expansion as the technological shift to the third generation transformed the mobile phone into a mass-market product.",9,0,9,1.0
10.1787/9789264128392-3-en,c9a0a4a9cfb8be0f4bc9a550173f3056,"International co-operation should be actively sought for the development of such programmes. These infrastructures have to be strengthened in Peru, in the former with the possible participation of the private sector, and in the latter by giving more means to institutions and ensuring better access to SMEs. Such an approach has important consequences for the efficiency of governance arrangements. Institutional and regulatory frameworks should be revisited in the light of innovation policies.",9,0,7,1.0
10.1787/785f021c-en,6ef4e799310c3d1c4670fb538c9d014b,"Among others, supporting the establishment of industrial zones is one of the key features of UNIDO's new Programme for Country Partnership (PCP). This integrated service package generally supports host countries in various ways to accelerate inclusive and sustainable industrial development (Box 3.3). Currently, the priority areas of the PCP implemented in Senegal, Peru, Cambodia and Morocco include the development of such zones to promote sustainable industrial diversification.",9,0,4,1.0
10.1787/aid/glance-2017-12-en,f6721dc317fc491dec2d0f8a7258e1d8,"Some developed countries have already done so, examples include the Digital Agenda for Spain, and Australia's Gender Equality and Women's Empowerment Strategy. Yet the gender dimension in ICT-related strategies is less evident in the LDCs, where the gap is more profound. Besides facing steep prices for Internet access (Chapter 5), the cost of purchasing an IT enabled device represents another major cost for the consumer.",9,1,8,0.7777777777777778
10.18356/3d4ceb23-en,f5cef0e8f0ce749efec0a85383b052d7,Such analysis identifies which skills are needed in each sector and how the social partners can jointly assess and provide them. This ensures skills and quality apprenticeship programmes align best with the labour market and serve the needs of SMEs. These attest that products and services meet defined requirements imposed by authorities or requested by buyers.,9,1,8,0.7777777777777778
10.1787/sti/outlook-2014-5-en,617e0a65f438dd50ef05fead9f0e2f1f,"Report and full dataset accessible on line http://iri.jrc.ec.europa.eu/scoreboardl3.html, Panel 2 - OECD (2013), OECD Science, Technology and Industry Scoreboard 2013: Innovation for Growth, OECD Publishing, Paris, http://dx.doi.org/10.1787/ sti_scoreboard-2013-en, Based on the EPO, Worldwide Patent Statistical Database, April 2013. New fields of research emerge from S&T disciplines that follow a mix of approaches to research and use a variety of analytical instruments and evaluation methods. Technology platforms connect data, models and actors to integrate knowledge, identify gaps and support co-ordination of global research.",9,1,8,0.7777777777777778
10.1787/9789264255340-8-en,de35241072d67e4c23f80da09581d6bf,"The few foreign companies to locate their manufacturing activities in Malaysia, such as Matsushita Electric in 1965, which previously only had a small-scale trading company, did so to supply the Malaysian domestic market. They started with only minor, labour-intensive assembly operations in Malaysia. In particular, the size of the domestic market was not sufficiently attractive for multinational enterprises (MNEs) to set up subsidiaries in Malaysia and no policy was in place to support capability building of human resources.",9,1,22,0.9130434782608696
10.1787/aid/glance-2017-14-en,607c40c5c0ce6b32e15dd787abc357b3,"Modest progress has been made in creating the enabling regulatory frameworks, in Kenya, Mauritius, South Africa, Tanzania, and Uganda, the entire telecommunications, broadcasting and information technology sectors have been regulated {OECD-WTO aid-for-trade monitoring exercise 2017, Public sector case story 16). For instance, the government of Pakistan has embraced the digital economy and now offers a wide range of services online, including social welfare payments, citizen liaison services and automated border control. Some of these services are exported to other developing countries. The Universal Service Fund aims to provide national broadband coverage in every region in Pakistan by 2018. Its main objective is to increase the level of telecom penetration in rural areas by encouraging telecom operators to focus on rural and unserved populations, improve broadband penetration in the country, and significantly boost e-services in both rural and urban parts of the country. As of 2016, the results include: almost half a million contracts signed, more than 700 000 broadband subscribers, and the establishment of 1 328 educational broadband centres as well as 369 community broadband centres {OECD-WTO aid-for-trade monitoring exercise2017, Public sector case story 87).",9,0,3,1.0
10.18356/74f4872a-en,bc01cdfea19778d6d0f2363204f1278e,"Infrastructure lending by the World Bank, which was its original rationale, dropped precipitously beginning in the 1970s, as its focus shifted to other forms of lending that concentrated on economic adjustment measures, good governance and social safety nets, rather than building infrastructure. However, this trend has been reversed in recent years (see figure 4.1). It is also a recognition of the central role that large infrastructure projects have played in the remarkable growth and poverty-reduction story- that has unfolded in China.",9,1,8,0.7777777777777778
10.18356/dcd2f275-en,ba0c106e12ab35f2c58e7772b73f8b2a,"It is imperative that discussions concerning universal, affordable access to the Internet and to connecting devices remain front and centre, even as attention is focused on new technologies such as artificial intelligence (AI), the Internet of things, robotics and blockchain. Spaces to foster and ideate innovations need to be matched with equal policy vigour, particularly in enforcement.",9,1,9,0.8
