doi,text_id,text,sdg,labels_negative,labels_positive,agreement
10.1787/9789264251090-4-en,165ac7d78ac524235385bd40a7674013,"Finally, water boundaries cut across places in terms of cities (i.e. when concerning more municipalities in a metropolitan area) or hinterland (i.e. the surrounding environment, rural areas and watersheds, which sustain the major bulk of water demand from cities and where the actual sources of water are often located). Particular emphasis is put on the most prominent governance mechanisms that can foster effectiveness, efficiency and inclusiveness of urban water governance building on the OECD Principles on Water Governance (OECD, 2015c). They relate to vertical and horizontal coordination across policies, dedicated metropolitan arrangements and rural-urban partnerships (co-ordination across places), and stakeholder engagement (co-ordination across people).",6,0,6,1.0
10.1787/9789264083578-6-en,e006aa113765f33b645b82c91e2981e4,"As a result the Hungarian Government launched a programme in 2003, the so called Improvement of the Vds&rhelyi Plan (IVP), which aims to increase the discharge capacity of the flood bed together with ecological revitalisation of the floodplain area through reservoirs that can receive flood water. The IVP in addition to its main objective to increase flood safety along the Tisza River, also aims to develop landscape management in the area of the reservoirs, as well as encourage regional, rural and infrastructure development, which may result in social and environmental benefits in the Tisza River Basin. In the frame of the IVP the government provides support for establishment of wetland ecofarming, and extensive pasturage in the area of the flood bed and reservoirs, as well as providing other agri-environmental support.",6,0,3,1.0
10.18356/cf6cb95e-en,2c6e140de3b86250ee5ba5495e844323,"In most countries public sanitary facilities tend to be regulated at the local level. Such facilities are inadequate - especially for women and girls - almost everywhere in the world, including in markets, train and bus stations, and public event venues. The problem is compounded for women and girls living in slums and informal settlements without access to improved drinking water sources and sanitation facilities, or to durable housing, sufficient living area and security of tenure. In the Netherlands a law passed in 2004 prohibits drinking water (but not sewerage or wastewater treatment) services from being privately owned (Hall ef al.",6,1,6,0.7142857142857143
10.18356/07e053e9-en,3f710fd5f024e7cbdeaa26ee0d1b3c03,"The need for water has led Jordan to consider seriously a proposal to link the Red Sea to the Dead Sea aimed at replenishing the latter and using the drop in elevation near the Dead Sea to generate hydroelectric power to support desalination. Moreover, Jordan is considering investing in nuclear energy in order to fuel its need for water through desalination. Jordan has increased its desalination capacity significantly over the past decade by investing mostly in RO plants using brackish water.",6,0,3,1.0
10.1787/9789264281707-7-en,835f32b95589271b67bf4d505e2a1d5c,"For example, abstraction charge rates are higher for domestic users while volumes abstracted for drinking w'ater supply are much lower than volumes abstracted for irrigation purposes. The pressure exerted on the resource can also be assessed through the difference between the volumes of water that are abstracted and the volumes that are returned to the environment. For example, it is estimated that around 90% of the volume used for cooling thermal and nuclear power plants is returned to the w'atercourse, w'hile irrigation returns a small portion of its abstracted volume to the environment. The latter explains why rates for cooling purposes are quite low compared to other uses, but does not explain why rates for irrigation are low'er than rates applied to drinking water supply, know'ing that almost all volumes used by households are returned to the environment after treatment.",6,0,9,1.0
10.1787/9789264190320-16-en,a7dddf1c3155745144c2f2977e1fbfd3,"For instance, low rates and lax enforcement (e.g. illegal abstractions, underreporting of consumption) prevent abstraction charges from being effective instruments for water policies, while low pollution charges do not significantly change the behaviour of polluters. Water markets are a step in the right direction, but they tend to be poorly designed and can lead to over-abstraction. Payment for ecosystem services (PES) schemes are in place and the Pact recently adopted by the new Mexican administration explicitly requests that they be strengthened (commitment 66).",6,1,6,0.7142857142857143
10.1787/a14da8ec-en,a393d5c7a80b36504ef698bf89a044f1,"The opinions expressed and arguments employed are those of the author(s). The opinions expressed and arguments employed are those of the author(s). Authorship is usually collective, but principal author(s) are named. The papers are generally available only in their original language -English or French- with a summary in the other language.",6,4,0,1.0
10.1787/9789264230149-8-en,d1e3f2f928fdc5f892de83a3a6cf821d,"Some schemes involved land-related transactions: the commune of Saint-Ivy, France, bought former farming land and converted it to woodland to protect the aquifer, partly because landowners in France cannot impose crop choices on tenants (Barraque et al., In other cases, the schemes involved designing performance contracts: in Santa Cruz County, California, the Resource Conservation District and the Driscoll’s strawberry company piloted a performance-based conservation initiative to monitor and improve groundwater quality, and better manage quantity. The plan includes targets, new monitoring mechanisms and incentive payments for conservation to participating farmers (Levy and Christian-Smith, 2011).",6,0,3,1.0
10.1787/9789264281707-8-en,f71bc471d02b28f6b79c3cdf7ecbcb28,"This would allow' all sectors to benefit from improved water management and facilitate joint management of water resources, in particular during times of scarcity. Partial coverage limits the potential benefits of SWM as a tool to mitigate flood and drought risks, therefore, it would be interesting to liaise with MAFRA and KRC during the development stage to explore opportunities for collaboration. What are the potential gains for the farming community?",6,0,4,1.0
10.18356/08e82310-en,b2ee31db2bf81c3edb8c112b87c9ae79,"Groundwater levels have dropped (from the 1960s until 2000) -5-10 m regionally, >15 m locally. Severe reduction m ^^tural'background'grcHjneKvater quality ^/an'issue, ^1998 u°nt!l itWfthe'ie^d^f'dat^avaHabfot-^idSpread but moderate N and pathogens pollution due to Abstraction of groundwater exerts pressure, local and moderate increased pumping lifts, reduced borehole yields and baseflow, as well as degradation of ecosystems. Widespread and severe naturally occurring As at 10-200 pg/l, widespread but moderate N0S at up to 200 mg/l and pesticides at up to 0.1 pg/l. Some87% of the aquifer area is cropland, -5% urban/industrial area. Population -189100 (density 47 inhabitants/km').",6,0,9,1.0
10.18356/08e82310-en,6790b7f76521eae70ac1f95f97f9c8f7,Building the Stanca-Costesti Dam led to modifications of the habitat. The Stanca-Costesti Reservoir is covered by the Prut Water Quality Monitoring System: surveillance and operational monitoring are carried out. Wastewater discharges and water abstractions are aiso monitored. Organic micropollutants had values which did not exceed the limit values.,6,0,6,1.0
10.1787/9789264281776-7-en,683c70a1153880e94012e74fa03e7801,"A number require active management to control deforestation, soil erosion and other forms of land degradation. Proceeds from these charges would be returned to the organisation responsible for operating and maintaining the facility. This report focuses on the related issue of how PES can contribute to the strengthening and financing of water resource management. Payments are made by the beneficiaries of the services in question, for example, individuals, communities, businesses or governments acting on behalf of various parties (Department for Environment Food & Rural Affairs, 2013).",6,1,8,0.7777777777777778
10.18356/0e8375fc-en,75ac76ca6762396adeb9d99e723d1cf4,"Rapid population growth over the past 20 years in combination with low en-ergy prices has increased the demand for energy. Construction of a number of new dams, mainly for hydropower but also to store water for irrigation, was initiated in the late 2000s. However, hydropower generation has placed pressure on water resources and dam infrastructure disrupts water flow, with consequences for other uses and ecosystems.",6,0,3,1.0
10.1787/9789264230149-6-en,d2ad4b1cbc662c4c00cf10e537fc40c2,"It focuses on the 3Ts and on repayable finance (essentially bank loans and private equity). General barriers to domestic and international investment (e.g. regulatory, currency and corruption risks) apply in the water sector, but are not covered in this report. These trends are not limited to large cities. In New Zealand, small towns experience equal hardship due to population declines and ageing infrastructure, leaving a reduced rate base (local taxation) affecting local governments’ ability to fund, operate and maintain infrastructure.",6,1,8,0.7777777777777778
10.1787/9789264083578-16-en,f7fd02f7c637b1ae7ce3ebedf226f02a,"As the price of surface water increases, farmers tend to pump more groundwater. Schuck and Green (2003a) find that when the price of surface water reaches 62% of the marginal cost of pumping groundwater, the likelihood of a farmer having a well reaches 50%. These prices are notably higher than those observed in some other districts in California with more senior water rights or exchange contracts with the Bureau of Reclamation.",6,0,3,1.0
10.18356/92a064e5-en,52c62218d26d4e01ffbe995b54311b34,"This reflects the need to reorient investments in the water supply sector by giving priority to the un-served cohort before investing in improving the level of service for those already with an acceptable level of basic services. Moreover, an apparent obstacle to improving water supply services in particular and sustainable development in general is the high population growth that seems to offset any progress made. As seen in figure 9, as of 2011, 92 per cent ofthe urban population had access to improved drinking water sources compared to only 73 per cent of the rural population.",6,0,9,1.0
10.18356/a68df323-en,50771d4172df740ebc1b4268e69e353b,"Participation of NGOs and other stakeholders in the activities of joint bodies in some cases exists as a nonformalized practice, such as inviting some NGOs to working group meetings or sessions of a joint body. Some joint bodies discuss the idea to establish public boards with advisory functions. This is the first example of a formalized procedure for dissemination of information and promotion of public participation in the joint bodies’ activities in EECCA.",6,4,0,1.0
10.18356/f47faf05-en,0e27986493b5d494c8ba69c7a7cc6853,"Biological resources include timber and aquatic resources and a range of other animal and plant resources (such as livestock, orchards, crops and wild animals), fungi and bacteria.50 Biological resources form an important part of biodiversity and ecosystems. If harvesting and other losses exceed natural or managed regeneration or replenishment, biological resources become depleted. Biological resources can be natural (non-cultivated) or cultivated. Cultivated biological resources cover animal resources yielding repeat products and tree, crop and plant resources yielding repeat products whose natural growth and regeneration are under the direct control, responsibility and management of an institutional unit.52 They may impact the environment differently than natural ones.",6,3,0,1.0
10.1787/9789264174542-6-en,cad4d7502a816490730cf14329b963ae,"The implementation of the different water projects is not necessarily co-ordinated across administrative bodies (according to water availability in the river basins for example) but rather work on a case-by-case basis. Projects are improvised, approved and financed without any water resource management strategy. A significant obstacle to effective co-ordination in Guatemala is the disconnection between top-down designed policies and their implementation. The Water Specific Cabinet (GEA) is the line authority, but many operational technical levels are neither managed nor assessed and therefore do not follow national policies, but rather sub-level engineers’/technical recommendations.",6,0,9,1.0
10.18356/13616d1f-en,f4384c30406c295e57936bf1d18b3bd6,"On the other hand, investments that are not coordinated with neighbouring countries may lead to inefficiency, over-capacities, energy poverty, negative environmental impacts (some through water) and political tension. Such problems are likely to be exacerbated if harmonized environmental standards are lacking. Global Tracking Framework: UNECE Progress in Sustainable Energy (United Nations, Geneva, 2017). Renewable Energy in the Water, Energy and Food Nexus (IRENA, Abu Dhabi, 2015).",6,3,0,1.0
10.1787/9789264279551-6-en,75b4c97b1da27e585e80f284c1bc268b,"Steps already taken, including the introduction of a groundw'ater model bill, suggest a w illingness to move in the right direction. From project impacts to effective responses: Who, what and how to confront future water risks? This chapter analyses and identifies solutions to respond to such risks. The proposed responses will be assessed generally and are applied differentially in the three identified hotspot regions and in others projected to face high agriculture water risks.",6,0,3,1.0
10.18356/5ac486ad-en,4678db63d7f3c91160faf0a7704bc1af,Thirty-one operate as municipal enterprises and seven as joint stock companies. Water supply systems in rural areas are managed by water user associations with the status of NGOs. The main problem of the water supply and sanitation system is the uneconomically small areas of exploitation of some municipalities.,6,0,3,1.0
10.18356/5565b46a-en,cf774aee8ae6322178fe6df1e3ca093f,"The main problems are organic matter concentration and microbiological levels due to untreated municipal loads. Nutrients are also a problem. However, annual average values vary from river to river and from year to year without a clear trend and without a cause-effect relationship from agriculture or urban pressures.",6,0,3,1.0
10.1787/9789264179820-5-en,e5868a2aae4f4c61ad77be6abcf4f708,"Discussions on financing were limited to how much money governments should provide to build the infrastructure. Over time, the discussions have evolved, with an increasing emphasis on cost recovery from water users (both for drinking water supply and sanitation and for irrigation, but potentially also for hydropower, navigation and others). Article 9 of the Water Framework Directive in Europe is a prominent illustration of this issue.",6,0,9,1.0
10.1787/9789264238701-3-en,bcbc0b7d8ed4683f8fc4fead226d7d8c,"Unconfined aquifers generally occur at shallower depths and often feature a more direct hydraulic connection to surface water bodies but also often of smaller areal extent than confined aquifer systems that is more prone to contamination from land use activities. Deeper, confined aquifers may be more expensive to exploit. Two properties are common to all aquifers. First, just like in the case of surface water, gravity is the main force moving groundwater from continents to water courses and oceans.",6,0,5,1.0
10.1787/env/outlook-2012-8-en,318fa46894cc9380b46fc013432c1aa5,"Significant increases in water tariffs have taken place or are planned in all sectors, and lower prices for effluent and brackish water encourage their use for irrigation. A quota of potable water is allocated to the agricultural sector each year, farmers who opt to exchange part of this quota for alternative sources can secure the volume of wastewater they will procure at a fixed price. The use of such data by the OECD is without prejudice to the status of the Golan Heights, East Jerusalem and Israeli settlements in the West Bank under the terms of international law.",6,0,3,1.0
10.1787/9789264168985-7-en,750845091393f14118d27177dfa5f1b9,"Production is driven by local demand rather than by market prices. One result is low prices for producers because of a seasonal surplus when crops in a region are harvested and sold. Better storage facilities cold allow farms to hold onto their crop until prices rebound, but this would require investment in storage capacity.",6,3,0,1.0
10.1787/9789264077287-en,bc475b4ea96ca6a4e3a0abd8a2831cdf,"The “Ecotechnologies” Action Plan of January 2009 has both economic and environmental objectives, and is intended to encourage new activities and the use of green technologies in industry (Box 5.2). The government has adopted two sets of support measures (in December 2008 and March 2009) amounting to 3.4% of GDP. The special parliamentary committee on the economic and financial crisis has recommended that the government promote qualitative, balanced and sustainable growth based at once on economic progress and on respect for ecological constraints and social aspirations.",6,4,0,1.0
10.1787/9789264213753-6-en,69223a45510998a958cc983e8c97a3f4,"This approach is geared towards the production of knowledge and innovation, and contributes to raising awareness among Dutch citizens about water risks. Their activities often consist in infrastructure financing, capacity building and education programmes as well as policy guidance and they are a vital means of complementing limited public sector and operator capacity to undertake these activities. Hence, better educational materials for different grade levels related to water availability and sustainable development should be developed.",6,0,3,1.0
10.18356/08e82310-en,36b2d15ae1083eeecc5d5506c3aca45a,"The Szamos-Somcs alluvial fan aquifer is located in the sub-basin. In the Hungarian part, the surface water resources are estimated at 652 x 106 mVyear, and groundwater resources at 41 x 106 mVyear. The total in the Hungarian part equals 3,171 mVyear/capita. The hydromorphology of the Hungarian part is also affected, upon regulating the river in 1890, 22 cuts through river bends were made to straighten the river. Some 55% of the total population is connected to the sewerage system (and the wastewater is treated). The influence is ranked as widespread but moderate.",6,0,3,1.0
10.1787/env/outlook-2012-8-en,1fe21f3e065f188c19d34a2da5de0e15,"The demand for non-agricultural use of water is calculated at the world region level and down-scaled to grid-cell level using the spatial distribution of people and GDP as a measure of human activity. Together with demands for irrigation per grid-cell (see below), the run-off is then corrected for the total withdrawals in the cell. The resulting run-off is passed on to the next downstream cell and so on until the entire water basin is covered. The gap is filled by irrigation, using surface water and groundwater available in the same or neighbouring grid cells.",6,1,8,0.7777777777777778
10.1787/9789264083578-12-en,6a5b2a644b8527e9b1d01107b0da2d59,"The former is generally associated with the opportunity cost, and provides an indication of the value of the water allocated to alternative users. Irrigation can affect the environment through its direct impact upon water resources, soils, biodiversity and landscapes, as well as its secondary impacts that arise from the intensification of agricultural production through the transformation of rain-fed land into irrigated land (EC, 2000). The list of regions or basins where problems related to excessive irrigated water use have been identified would be very long.",6,0,3,1.0
10.1787/9789264251090-8-en,8ab1100b776fa4ca28372aa53eb2b404,"Tangible projects, as those concerning public services, can motivate the collaboration at metropolitan level and represent a first step for effective metropolitan governance reforms (Box 5.5). Motivate collaboration by identifying concrete metropolitan projects. This step consists in identifying the framework conditions as favourable (economic, social and political ones.",6,3,0,1.0
10.6027/9789289330190-6-en,157cf29b02f0b9b32de7219b7fef71e9,"The total benefit estimate was approximately 1.4 million Euros (2010) per year and about 7.2 million Euros (2010) for the five year period of the fictional and regional Small Water Fund. The estimated total value exceeded manifold the total budget targeted to restoration. Furthermore, respondents' previous experience of the outcomes and benefits of restoration measures may explain their high willingness to pay in specific watersheds (Box figure 2).",6,0,3,1.0
10.1787/9789264100817-9-en,f136bb5cc9c292ea3d5eb98dc25caafa,"In particular, investments to adjust the long-run water supply (e.g. investments in water abstraction), as well as proposing alternative water supply options to tackle short-term water shortages, are key to providing reliable access to water. To give an idea of the potential effect of managing water demand, a report prepared for the European Commission (Dworak et al., These water saving technologies are not only easy to introduce and to implement, but have also short payback periods, further enhancing their uptake possibilities.",6,0,4,1.0
10.18356/5ac486ad-en,53e9f86a8b52f794284635fe4e6cb80f,"As a result, discharges from WWTPs into water bodies are polluted by organic substances, ammonium and nitrates. Another reason for poor wastewater treatment is the large capacity of WWTPs relative to the incoming wastewater. For more efficient wastewater treatment, the capacity of WWTPs must be adjusted, thus, the receiving waters will be in better condition and operating costs can be reduced.",6,0,7,1.0
10.1787/9789264168985-7-en,83ccc78ec5bd41a6c7faf2168847e49d,"Overall, at national level, the authorities estimate that reaching the level of treatment which meets discharge standards will require levels of investment of some MXN114 billion (USD 9.5 billion). In addition, the municipalities of Chihuahua and Juarez have been active in recycling water for green areas’ irrigation and industrial use. This map is for illustrative purposes and is without prejudice to the status of or sovereignty over any territory covered by this map.",6,0,3,1.0
10.1787/9789264083523-4-en,c01ea0e56da44ea19987a773f479e671,"Three inlets (Lido, Malamocco and Chioggia), 10 to 15 metres deep and 450 to 900 metres wide, connect the Lagoon and the northern Adriatic Sea. Average tidal excursion is between 80 centimetres and 30 centimetres (including spring and neap tide conditions) and water exchanges through the inlets demarcate three large-scale circulation patterns (north, central and southern Lagoon). Open waters and shallows, including the natural creeks and dug channels.",6,0,3,1.0
10.18356/7e5677a0-en,8810d7e186d318273f23469c2ac78513,"Most of the catchment area is mountainous. In Tajikistan, groundwaters occur in Quaternary deposits consisting of boulders, gravels, and sands, with an average thickness of 30 m (maximum 160 m), with medium links with surface waters. In Tajikistan there are no measurements of discharge, water levels only are measured at some stations.",6,1,6,0.7142857142857143
10.1787/9789264292659-5-en,f18644d4c775e3ac0b79aa9137ae9461,"They can also enhance data production and collection, as well as promote technical capacity development. In line with the OECD Principles on Water Governance, the ultimate goal of the OECD water governance indicators is not just to measure water governance dimensions, but also to collectively identify what works, what does not, and what can be improved. The indicators can inform policy makers and help set policy priorities.",6,0,3,1.0
10.1787/eco/surveys-chn-2013-5-en,d6a59c60ecf29d3cab95fd7efb2f63d9,"The current national standard sets limits on sulphur content at 150 ppm and 350 ppm for gasoline and diesel respectively, although again some cities such as Beijing have successfully implemented higher standards (Ma et al., This is well above leading international benchmarks and what is needed to maximise the benefit of lower motor vehicle emission standards. Producing cleaner fuels requires the dominant domestic refineries to invest in costly new facilities. The practice of keeping gasoline and diesel retail prices below cost has hindered the feasibility of passing on the higher cost of cleaner fuels to consumers.",6,3,0,1.0
10.1787/9789264187894-8-en,768af180134e995a648a1f5f4be7de12,"In 2009-2011, the total volume declared (and paid) under the general regime was only 33% of the volume granted. A water entitlement can expire if the total volume of water granted has not been used in two consecutive years without explanation.19 Since 2011 the water title-holder can pay a guarantee fee {cuota de garantid) to avoid the expiration of the water entitlement. The aim of this mechanism is to encourage title-holders that do not intend to use the water to give back their titles. The rationale is that unused entitlements generate opportunity costs for society: water that is allocated but not used could be used in other activities and generate social benefits.",6,0,3,1.0
10.18356/2b415b7c-en,218f640106fd1253c8d730082f5cf726,"Some environmental subjects are integrated in courses on natural sciences and on health and healthy lifestyle. Manuals were developed on Biodiversity, Man and Earth, Man and Air, and on Water as Source of Life for use by pupils of levels 5 to 9 as supplementary learning materials. In 2005, a methodological guidance on Environmental Education in Primary School was developed. In 2009, a manual on Man and Nature was published for teachers of levels 5 to 9. The SCNP published several manuals on environmental topics for preschool educational institutions and schools.",6,3,0,1.0
10.1787/9789264292659-6-en,9c9b3a02741810dad50acd6c2c680503,"Practices illustrate how OECD countries and non-OECD economies have designed and implemented effective, efficient and inclusive water governance systems. They are meant to be replicable and support bench learning across different stakeholders within cities, regions, basins and countries. Learning from evolving water governance practices is about gaining insights from real examples, looking at what works (or has worked) and seeing how' others have dealt w'ith challenges.",6,0,3,1.0
10.1787/9789264119284-6-en,52c67cde2c6950e8cfa69dc0747b040f,"The Israeli Water Authority permits water pumping and purification operators the freedom to minimise their energy demands during these peak daytime hours. To minimise costs and maximise profits, operators pump larger proportions of the daily water quotas during the night hours, and store these in numerous reservoirs throughout the country. They thereby reduce energy costs, while helping homogenise energy demands across the day-night cycle. In another instance, the Israeli Water Authority issues tenders for the construction of large-scale desalination plants that are as energy-efficient as possible.",6,0,3,1.0
10.18356/f47faf05-en,de5860aa03e5a0639f96fefa535d808c,"Timber resources may also change due to the increase of forest land or changes in management practices (reclassification). Stocks decrease due to timber removals, natural losses and catastrophic losses. The volume of timber removals can be disaggregated according to the type of forestry product (e.g., industrial roundwood and fuelwood) or by tree species.",6,3,0,1.0
10.1787/9789264077287-en,2c9a306b4c1bf500abf2b180f8e8be35,"Luxembourg had already set an example by reaching this objective in 2000. Luxembourg’s ODA rose steadily over the review period, increasing by 6.7% a year by volume, demonstrating the Grand Duchy’s determination to achieve the UN target of 0.7% of GNI, and its own goal of 1%.* After a 16% jump in 2007, Luxembourg’s development co-operation budget edged up by 2% in volume to EUR 278 million in 2008, or 0.92% of GNI (Figure 7.1).",6,3,0,1.0
10.1787/9789264083578-16-en,78520ba07b47a35361fca19f9d6b0faf,"For example, irrigation water prices in the federal Central Valley Project in California include cost recovery charges (financial policy goal) and an environmental restoration charge (environmental policy goal). Water prices in California’s State Water Project include charges for repaying all construction costs, with interest (financial policy goal), thus ensuring that decisions regarding water use and allocation reflect the full cost of developing and delivering the state’s limited water supply (economic policy goal). Most irrigation occurs in the arid western states, where rainfall is insufficient for producing most crops (USDA, 2006).",6,0,3,1.0
10.1787/9789264238701-5-en,2e71385bc3f47269a4c60042a91db8ff,"Importantly, it is expected in a drought year that all inputs will decrease, but that both crop and vegetation water demands will increase, leading to reductions in streamflow for rivers that are hydrologically connected to the aquifer, as well as reduced water availability for other groundwater-dependent ecosystems. These spatial externalities may include stream depletion and local water table lowering. For example, ongoing pumping by well B will lead to stream depletion and reductions in streamflow.",6,0,9,1.0
10.18356/17c99677-en,53db134daa80019150003866dfa2edda,"There are no similar criteria established in the context of the SDGs (in terms of disctance or time) for sanitation facilities, as basic sanitation services require improved facilities that are not shared with other households (and are thus located on-site). While human rights laws do not require services to be provided bee of charge, States have an obligation to provide free services or put adequate subsidy mechanisms in place to ensure that services always remain affordable for the poor” (De Albuquerque, 2014, p. 35). Moreover, disconnection of water services because of failure to pay due to a lack of means may constitute a violation of human rights (HRC, 2014). A number of countries13 have defined national standards, and international organizations14 have developed recommendations in this regard.",6,0,3,1.0
10.1787/9789264102637-5-en,3336e376b7ba8101f02e89c7b5c1820a,"More recently, a new paradigm has emerged to make “room for the river”, combining innovative architecture, urbanisation and landscape solutions to build with nature and live with water. This new adaptive perspective (building with nature, living with water), also called “the Delta Works of the future”, partly motivated the adoption of the Delta Act in 2012. The act established the Delta Programme, the Delta Commissioner and the Delta Fund to advance an adaptive governance approach to respond to the country’s current and future challenges on water safety and freshwater supply.",6,1,6,0.7142857142857143
10.18356/fb3ffbd4-en,f0acbf729da23aa5fdf0c8d4a62dc174,"About 30 per cent of the rural population gets its drinking water from individual wells or from surface sources, without any form of disinfection, which results in serious increase in human diseases (See table 6.3). The intention is to transfer ownership and responsibilities for operating and maintaining water supply systems at the village level to community drinking-water users’ unions. Thus far, 650 such unions have been established, covering for 80 per cent of the rural population.",6,1,8,0.7777777777777778
10.18356/69c44297-en,12f4e66f0424d3ab0edc70ca8cfb5280,"In the Gaza Strip, the deficit has been estimated at 16-42 MCM/yr (Table 3). Tel Aviv-Yafo in Israel.59 and most of the Gaza Strip (Figure 3). In the Egyptian town of Rafah. Most dramatically, in the Gaza Strip water levels have been dropping at rates of up to 1 m/yr and water levels in many areas now lie near or below sea level. In the northern Gaza Strip, groundwater levels have dropped by about 5 m in the period 1969-2007, while a drop of over 15 m was observed in the Rafah area in the southern Gaza Strip, with a clear acceleration from 1998 onward [Figure 5).",6,0,3,1.0
10.18356/1f4aa5e0-en,a7cc6b6959d62542dfbf6b39472b7e0c,"The practice of blending agriculture runoff with freshwater resources is degrading water quality to varying degrees with such contaminants as toxic trace metals, micro-organics, pathogens, pesticides, trace nutrients and biodegradable organic loads. In addition to adversely affecting downstream ecosystems, this practice increases heavy metal concentrations in downstream fisheries and agricultural produce. Without desalination, many of these regions would be uninhabitable.",6,0,3,1.0
10.18356/2b415b7c-en,907c1707ad43c810632c047c6fddd251,Forty-five observation points on the Aral Sea bed help to assess the impact of the lowering sea level on groundwater in the area. Twelve observation points focus on the assessment of the impact of the Tajik Aluminium Plant. Several observation points near the Mailuu-Suu and Sumsar Rivers assess the pollution of groundwater from tailings located in Kyigyzstan.,6,0,3,1.0
10.1787/9789264179820-8-en,d62a94c74014df3b3bf700da2d30cee4,"Urban water supply schemes reach over 27% in Orissa and 0% in Punjab and Karnataka. Private financial resources could account for 30% of revenues, with 25% through direct expenses in groundwater extraction and 5% via water user charges for surface irrigation. The revenue from public budgets can vary significantly from year to year and from planned to actual.",6,1,8,0.7777777777777778
10.1787/9789264202405-5-en,c4a0ca28660b3783480210857c4d2f87,"Even in well gauged rivers there are significant uncertainties over water. These might include the sources and fates of pollutants in the basin, the effect of land use changes on flood magnitudes and propagation downstream, or the water requirements and tolerances to pollution of ecosystems. Here also, the level of risk characterisation and evaluation should match the level of water risk.",6,1,8,0.7777777777777778
10.1787/9789264083660-7-en,08f3ecf68f1a4e16b7efe9ceb2f58cf4,"The concession aimed to improve the services and operating performance of the existing municipal water utility, especially to poor areas that have little access to potable water and poor sanitary conditions, by reducing the amount of water that is unaccounted for, increasing cash collection and increasing service coverage by 30-40%. Overall, the municipality expected to increase coverage to 90% and 60% for water and sewage services, respectively, by 2013. The complaint raised the following social and environmental concerns: repeated cuts of residential water to the poor, lack of service provision to poorer neighbourhoods, lack of wastewater treatment, noncompliance with the concession contract, resulting in infringements of MIGA’s safeguard policies.",6,0,3,1.0
10.1787/9789264187894-7-en,d41a878fc357aa8eaabe5c5002d38711,"In addition, a representative of the state where the RBO is located, as well as representatives of the municipalities within the boundaries of the RBO, can participate with voice and vote. A representative from users can also participate, but without the right to vote, or representatives of the river basin councils (RBCs) can take part on the consultative council. According to the 2004 National Water Law (Article 13 BIS), the RBCs are composed of a mix of representatives, from the federal, state and municipal government, as well as users and civil organisations. Conflictos y Riesgos para el Diseno de las Politicos Publicas, Senado de La Republica, Mexico D.F., Mexico. La Expericncia de los COTAS”, based on a presentation during the CIESAS-IRD workshop ‘Transiciones en materia de tenencia de la tierra y cambio social”, 9-11 March 1999, Mexico City.",6,0,3,1.0
10.1787/1826beee-en,60173514110fe1d4641e1fd79f78986f,"The groundwater management reform in California (Box 6) may represent a case with a moderate level of the three characteristics. The nutrient trading program in New Zealand (Box 8) could be depicted with a medium scope of reform and government involvement and a low scope of action. Chile’s small grant program to fund irrigation and reservoirs (Box 5) involve medium government involvement, for a relatively low scope of action and reform.",6,1,8,0.7777777777777778
10.1787/9789264269064-4-en,e44ba3e4848c8d3a9359a8c281d78d14,"However, maintaining these processes to manage point source pollution is essential and must not be abandoned. Diffuse pollution from stormwater runoff and combined sewer overflows is an ongoing challenge for cities. Climate change will exacerbate existing water quality challenges, due to altered precipitation, flow and thermal regimes, and sea level rise, which will mean water authorities and water and sanitation utilities will be confronted by further economic and operational challenges. However, freshwater ecosystems are under immense pressure as a result of a legacy of industrial pollution and alteration of the natural morphology of water bodies, continuing pollution from diffuse sources (agricultural and urban), and an ever-evolving number of emerging pollutants in wastewater.",6,1,6,0.7142857142857143
10.18356/c10e763b-en,b1e5db786cb9c1d1231a8aa0f8c973a9,"The process design must include the dissemination of material to relevant policy and decision-makers. In order to address a wide range of audiences, there is a diverse range of publications for each assessment: publication types include policy briefs, larger policy documents, summaries of assessment reports, and full technical reports. The promotion of findings is carried out on a regular basis to ensure that the messages reach the concerned authorities, inform regional water management and development agendas, and are taken up in salient intergovernmental processes.",6,0,10,1.0
10.1787/9789264083578-8-en,b3b8e9753d59e1678a980ca656b7502c,"The policy relevance of the virtual water metaphor will be greater where scarcity values (opportunity costs) are substantial. Using the virtual water metaphor in this context has enhanced the discussion of the relationship between water resources and food security. However, the policy relevance of virtual water is limited in some situations, and the policy recommendations that arise in discussions of virtual water often are not consistent with maximizing the value of limited resources.",6,0,6,1.0
10.18356/48927deb-en,e18cc309655ed1d81679355133f0ae4d,"The studies, plans and recommendations developed by established river basin commissions demonstrate the benefits of institutionalizing the basin level cooperation. Preparing River Basin Management Plans has required an assessment of the situation in the basins according to a common format. Programmes of measures have been defined as stipulated in the WFD to address the main concerns identified in the Plans.",6,0,8,1.0
